id,question_rich_text,question_title,explanation,hint_text,question_text,difficulty
45,"If a relation has a foreign key, then it is called a ______ relation of the foreign key dependency.",Q2-10,"If a relation has a foreign key, then it is called a referencing relation of the foreign key dependency.",,"If a relation has a foreign key, then it is called a ______ relation of the foreign key dependency.",1
44,Choose the correct statement regarding superkeys,Q2-9,A superkey is an attribute or a set of multiple attributes that can uniquely identify a tuple. It is used to differentiate between tuples.,,Choose the correct statement regarding superkeys,1
43,"In the relational data model, a _________ is used to enforce referential integrity between two tables.",Q2-8,,,"In the relational data model, a _________ is used to enforce referential integrity between two tables.",1
42,Which one of the following is a set of one or more attributes taken collectively to uniquely identify a tuple?,Q2-7,Super key is the superset of all the keys in a relation.,,Which one of the following is a set of one or more attributes taken collectively to uniquely identify a tuple?,1
41,The order of tuples in a relation is ____. The order of attributes in a relation is _________.,Q2-6,,,The order of tuples in a relation is ____. The order of attributes in a relation is _________.,1
40,"Consider a relation schema <font  color=""blue"">Course(courseID,courseName,semester)</font>. Here the courseID, courseName and semester are __________.",Q2-5,"The relation course has three attributes: courseID, courseName and semester",A relation schema has a relation name and a list of attributes.,"Consider a relation schema Course(courseID,courseName,semester). Here the courseID, courseName and semester are __________.",1
39,The term _______ is used to refer to a row in the relational data model.,Q2-4,Tuple is one entry of the relation with several attributes which are fields.,,The term _______ is used to refer to a row in the relational data model.,1
38,An attribute is a __________ in a table in the relational data model.,Q2-3,An attribute is a column in a table. A tuple is a row in a table.,,An attribute is a __________ in a table in the relational data model.,1
37,_________ is the sets of all possible values for an attribute.,Q2-2,,,_________ is the sets of all possible values for an attribute.,1
36,"In the relational data model, a table is considered as____________.",Q2-1,,,"In the relational data model, a table is considered as____________.",1
35,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A x B ⊆ C x D=_________.",Q1-34,,,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A x B ⊆ C x D=_________.",2
34,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A x A ⊆ A x C =__________.",Q1-33,,,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A x A ⊆ A x C =__________.",2
33,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then (A x A) ⊆ (C x C) =____________.",Q1-32,,,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then (A x A) ⊆ (C x C) =____________.",2
32,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then B ⊆ B x B =_________.",Q1-31,,"Cartesian product B×B is the set of all possible combinations of values from B and B.
B is a subset of ( B×B) if every element of B is in (B×B).","If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then B ⊆ B x B =_________.",2
31,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A ⊆ A x B=__________.",Q1-30,,,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then A ⊆ A x B=__________.",2
30,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then (C x D)  –  (A x B) = _________.",Q1-29,"A x B = {(1,a), (1,b) , (2,a) , (2,b)}
C x D = {(1,a),(1,b),(1,c),(2,a),(2,b),(2,c),(3,a),(3,b),(3,c)}
C x D - A x B = {(1,c) ,(2,c),(3,a),(3,b),(3,c)}",,"If A = {1,2}, B = {a,b}, C = {1,2,3}, and D = {a,b,c}, then (C x D) – (A x B) = _________.",2
29,"The cardinality of a set, |X|, is the number of elements of the set X. If |A| = 10, |B| = 5, and |A ∩ B| = 2, then 
|A U B|=__________.",Q1-28,10 + 5 – 2 = 13.,,"The cardinality of a set, |X|, is the number of elements of the set X. If |A| = 10, |B| = 5, and |A ∩ B| = 2, then |A U B|=__________.",2
28,"The cardinality of a set, |X|, is the number of elements of the set X. If |A| = 3 and |B| = 2. then |A x B| =__________.",Q1-27,"|A| = 3, |B| = 2, |A x B| = |A| * |B| = 6.",Cartesian product A×B is the set of all possible combinations of values from A and B.,"The cardinality of a set, |X|, is the number of elements of the set X. If |A| = 3 and |B| = 2. then |A x B| =__________.",1
27,The shaded area of the figure is best described by,Q1-26,The region is B-A-C or B-C-A.,,The shaded area of the figure is best described by,2
26,The shaded area of the figure is best described by,Q1-25,The region is (A U B) – (A ∩ B) or (A - B) U (B - A).,,The shaded area of the figure is best described by,2
25,The shaded area of the figure is best described by,Q1-24,The region is A - B or (A U B) - B.,,The shaded area of the figure is best described by,2
24,The shaded area of the figure is best described by _________,Q1-23,The region is A intersection B.,,The shaded area of the figure is best described by _________,1
23,In which of the following set definitions is A - B equal to B – A?,Q1-22,A – B = B - A = Empty Set.,"Two sets are equal if and only if they have the same elements.
Two empty sets are always equal.",In which of the following set definitions is A - B equal to B – A?,2
22,"If A = {1, 2, 3} and A ∩ B = {2, 3}, then the number of elements in B cannot be________.",Q1-21,,,"If A = {1, 2, 3} and A ∩ B = {2, 3}, then the number of elements in B cannot be________.",3
21,"If S = {1,2} and T = {1,2,3}, then (S x T) - (S x S) is________.",Q1-20,,,"If S = {1,2} and T = {1,2,3}, then (S x T) - (S x S) is________.",2
20,"If S = {1,2} and T = {1,2,3}, then S x (T - S) =____________.",Q1-19,,"(T -S) is the set of elements that are in T but not in S.
Cartesian product S× (T -S)  is the set of all possible combinations of values from S and (T -S).","If S = {1,2} and T = {1,2,3}, then S x (T - S) =____________.",2
19,"If S = {1,2} and T = {1,2,3}, then S x S =_______.",Q1-18,,,"If S = {1,2} and T = {1,2,3}, then S x S =_______.",1
18,"Let A = {1, 2, 3} and B = {1, 2, 5}, then (A - B) ∪ (B - A)=  _______.",Q1-17,,,"Let A = {1, 2, 3} and B = {1, 2, 5}, then (A - B) ∪ (B - A)= _______.",2
17,"Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement.
B ⊄ (A ∩ C)=____________.",Q1-16,,,"Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement. B ⊄ (A ∩ C)=____________.",2
16,"Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement.
B ⊂ (A ∪ B)=_________.",Q1-15,,"(A ∪B) is the set of elements that are in A or in B.
B is a subset of (A ∪B)  if every element of B is in (A ∪B).","Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement. B ⊂ (A ∪ B)=_________.",2
15,"Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement. 
(A ∪ C) ⊂ B =__________.",Q1-14,,"(A ∪C) is the set of elements that are in A or in C. 
(A ∪C) is a subset of B if every element of (A ∪C) is in B.","Set A, B, and C are defined as follows: A = {2,3,4,5,6,7, 8, 9}, B = {3,5,7}, C = {3,5,7,9}. Select true or false for the following statement. (A ∪ C) ⊂ B =__________.",2
14,"If A and B are two sets, and A × B consists of 6 elements: If three elements of A × B are (2, 5) (3, 7) (4, 7) then A × B=____.",Q1-13,"Since, (2, 5) (3, 7) and (4, 7) are elements of A × B. 
So, we can say that 2, 3, 4 are the elements of A and 5, 7 are the elements of B. 
So, A = {2, 3, 4} and B = {5, 7} 
Now, A × B = {(2, 5); (2, 7); (3, 5); (3, 7); (4, 5); (4, 7)} 
Thus, A × B contain six ordered pairs.","Assume (2,5) ∈ A × B then 2∈A, 5∈B.","If A and B are two sets, and A × B consists of 6 elements: If three elements of A × B are (2, 5) (3, 7) (4, 7) then A × B=____.",3
13,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A - D) ∩ (B - C)=__________.",Q1-12,,,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A - D) ∩ (B - C)=__________.",2
12,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A ∪ B) ∩ C=___________.",Q1-11,,A ∪B is the set of elements that are in A or in B. (A ∪B) ∩ C is the set of elements that are in (A ∪B) and in C.,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A ∪ B) ∩ C=___________.",2
11,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A ∪ B) ∪ C=_________.",Q1-10,,A ∪B ∪C is the set of elements that are in A or in B or in C.,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then (A ∪ B) ∪ C=_________.",2
10,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then A - (A ∩ B)=________.",Q1-9,,,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then A - (A ∩ B)=________.",2
9,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then A - B=___________.",Q1-8,,A ˗ B is the set of elements that are in A but not in B.,"If A = {2, 3, 4, 5}, B = {4, 5, 6, 7}, C = {6, 7, 8, 9}, D = {8, 9, 10, 11}, then A - B=___________.",1
8,"If A × B = {(p, x), (p, y), (q, x), (q, y)}, then A = _____and B = ______.",Q1-7,"A is a set of all first entries in ordered pairs in A × B.  B is a set of all second entries in ordered pairs in A × B. 
Thus A = {p, q} and B = {x, y}",,"If A × B = {(p, x), (p, y), (q, x), (q, y)}, then A = _____and B = ______.",2
7,Which of the following two sets are equal?,Q1-6,,Two sets are equal if and only if they have the same elements. The order of the elements does not matter!,Which of the following two sets are equal?,1
6,The cardinality of a set is the number of elements of the set. What is the cardinality of the set of odd positive integers less than 10?,Q1-5,"Set S, comprising all odd positive integer less than 10, is {1, 3, 5, 7, 9}. Then, the cardinality of set S = |S| is 5.","Set S, comprising all odd positive integer less than 10, is {1, 3, 5, 7, 9}.",The cardinality of a set is the number of elements of the set. What is the cardinality of the set of odd positive integers less than 10?,1
5,The Cartesian product B x A is always equal to the Cartesian product A x B. Is it true or false?,Q1-4,"Let A = {1, 2} and B = {a, b}. The Cartesian product A x B = {(1, a), (1, b), (2, a), (2, b)} and the Cartesian product B x A = {(a, 1), (a, 2), (b, 1), (b, 2)}.",,The Cartesian product B x A is always equal to the Cartesian product A x B. Is it true or false?,2
4,"What is the Cartesian product of A = {1, 2} and B = {a, b}?",Q1-3," A × B = {(1, a), (2, a), (1, b), (2, b)}.",Cartesian product A×B is the set of all possible combinations of values from A and B.,"What is the Cartesian product of A = {1, 2} and B = {a, b}?",1
3,The set that consists of all odd positive integers less than 10 is represented by _____________.,Q1-2,"Odd numbers less than 10 is {1, 3, 5, 7, 9}.",,The set that consists of all odd positive integers less than 10 is represented by _____________.,1
2,"A __________ is a collection of distinct elements.


",Q1-1,A set is a collection of distinct elements.,,A __________ is a collection of distinct elements.,1
